trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
65,True,"{'a': 0.24699999999999933, 'e': 0.0005167750431984553}",20,13,13.028195142614093,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0.24599999999999933, 'e': 0.0005116072927664706}",20,6,26.92477715493626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0.24499999999999933, 'e': 0.000506491219838806}",20,11,17.115477907095748,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0.24399999999999933, 'e': 0.0005014263076404179}",20,7,25.467667283991663,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0.24299999999999933, 'e': 0.0004964120445640137}",30,16,26.390218776849757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0.24199999999999933, 'e': 0.0004914479241183736}",20,8,20.69657071629184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0.24099999999999933, 'e': 0.00048653344487718987}",25,10,25.593311804150062,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0.23999999999999932, 'e': 0.00048166811042841797}",25,16,16.232100214179404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0.23899999999999932, 'e': 0.0004768514293241338}",20,12,13.253395678630365,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0.23799999999999932, 'e': 0.00047208291503089244}",20,9,14.602074271040557,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0.23699999999999932, 'e': 0.0004673620858805835}",20,0,31.045169362808394,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,True,"{'a': 0.23599999999999932, 'e': 0.00046268846502177765}",20,8,22.63584123087232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0.23499999999999932, 'e': 0.0004580615803715599}",25,16,16.78506623341331,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0.23399999999999932, 'e': 0.0004534809645678443}",20,10,20.090530292657547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0.23299999999999932, 'e': 0.00044894615492216584}",25,18,11.939791926817529,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0.23199999999999932, 'e': 0.00044445669337294416}",25,10,25.3472426581359,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0.23099999999999932, 'e': 0.0004400121264392147}",20,15,9.506509607650111,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0.22999999999999932, 'e': 0.0004356120051748226}",20,16,6.541082545678277,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0.22899999999999932, 'e': 0.00043125588512307435}",30,22,16.87285847731083,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0.22799999999999931, 'e': 0.0004269433262718436}",30,8,36.84704893682869,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0.2269999999999993, 'e': 0.0004226738930091252}",25,8,23.708795358266443,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0.2259999999999993, 'e': 0.0004184471540790339}",25,8,31.110201940355882,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0.2249999999999993, 'e': 0.0004142626825382436}",30,11,36.20604084097146,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0.2239999999999993, 'e': 0.0004101200557128611}",20,16,7.989815590318933,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0.2229999999999993, 'e': 0.0004060188551557325}",20,11,16.937046763484993,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0.2219999999999993, 'e': 0.0004019586666041752}",25,16,21.878434564948797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0.2209999999999993, 'e': 0.0003979390799381334}",35,21,24.752964388511373,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0.2199999999999993, 'e': 0.00039395968913875207}",25,11,28.259589240954657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0.2189999999999993, 'e': 0.00039002009224736457}",25,3,34.78496456324323,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0.2179999999999993, 'e': 0.00038611989132489094}",20,0,29.875095251272704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,True,"{'a': 0.2169999999999993, 'e': 0.000382258692411642}",20,8,21.95849576728611,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0.2159999999999993, 'e': 0.00037843610548752557}",25,3,40.01638893398179,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0.2149999999999993, 'e': 0.00037465174443265033}",25,1,38.975811766612296,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0.2139999999999993, 'e': 0.0003709052269883238}",20,10,18.987660917358692,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0.2129999999999993, 'e': 0.0003671961747184406}",25,18,12.806649398221282,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0.2119999999999993, 'e': 0.00036352421297125613}",20,12,15.401307720539911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
